,0,1
80,目前故事情节还算紧凑，敌我演的也分明，这是第一集给我的感觉。,用户666b147a
81,[呲牙]看影效和配音似乎不是新拍的电视剧，不知道大家怎么看....,^ω^歡笑背後啲訫酸☆
82,第一名？！？！？我乖乖，吓死我了,年度最佳好男人MVP
83,能不能相信评论,孜孜不倦的威威
84,这部剧好看啊,青云撩吾痕
85,看到这个主演就知道肯定不好看！演技差，太会做作了！！！,用户b7159ec41afc0
86,这是新剧吗,小康康1127
87,乱七八糟。看了一集看不明白,请勿靠近⚡️
88,先看了评论，直接弃剧,用户228c4be40251b
89,开始那几个人边追边笑[666],温柔与霸道你
90,我认真看了你的评论，以为有新的剧情[捂脸笑][捂脸笑],妞妞娃娃儿
91,唉，还是再看一遍六哥吧......,用户83c6a2a4105c0
92,我是来先看评论再看剧情的，10条决定不用看了[捂脸笑],一笑而过7882
93,终于等到一部谍战新剧，不知道咋样,风呢喃云不想说
94,是真难看！20分钟都坚持不到，撤,冰魂雪魄雨雾
95,看了你的评论果断放弃,用户6a6beb71
96,老大爷半夜三更扫地[捂脸笑]笑死人,XU徐大大DA
97,现在拍的电视剧真不能看了，,珂馨多多
98,费用紧张，于是启用74流演员，78流对白。,六维钟大山
99,太烂了，10分钟都没有看就放弃了！,向往春天（杰）
100,有这个人演就不想看了,用户46f4f1f6
101,不好看，看了一集 感觉没有看下去的欲望,无名指_wx2327
102,2023年的电视剧拍得跟20年前的一样[捂脸笑],杨婷_qq3454
103,实在看不下去了，每次都是不许外传，秘密调查[捂脸笑],用户4b56e3c9
104,"这剧好看好看，好看，
实在太好看！[大拇指]每天两集不过瘾啊",莫名其妙的取名
105,有和我一样，看了评论就弃剧了,正经的其某人
106,这个小子装的有点过，不真实过来就不是好演员了！,衣建军5411
107,2023还出这种神剧，西游也没它神,初音哥哥🥝
108,基本根据评论数可以决定弃了,xgysdbg
109,看不下去坚持看了十五分钟,吃鲸鱼的人233
110,排碟2的都比这强[呲牙],Machete1
111,这画质，剧情，不能是2023的剧吧？,杨庄北街等你
112,2017 年的片 还说最新的片,用户@e52abe24191c0
113,看了评论决定不看了,用户bb4889c41b500
114,就是为了看李修贤来的，直接快进看的,咻咻咻是不是你
115,特效好棒哦,大饼M🍇
116,看了评论直接撤,喜欢吃大闸蟹de欧阳俊雄
117,李修贤也拍电视剧了，从来不拍电视剧李修贤也拍了,场外剑仙
118,棒槌就没了…,用户5a0168f5
119,这智商还是……,～兔八哥：…………
120,解放初期有什么好看的？,好好先生丶🍀
121,好看好看[大拇指],用户8b77d8db
122,分享图片,拽了我的耶
123,看你们评论我就放心了,迷己已
124,炸弹都没有把人炸死吗？又是一部神局吗？,你是局中人吗
125,这么差，还第三名搞不懂,永长润-李孔金
126,没经费，请的什么演员？导演也不行，到处都是漏洞,嘿嘿，美女
127,谍战终于出新片了，老的全部都看完了,小蜜蜂zyf
128,叫些瓜皮在拍电视里吗,爱上网的端木木头
129,喜欢谍战剧,快乐幸福就分享
130,拍的什麼東西！,GDMZLXM
131,稀烂的片子,YYwuwu
132,看不下去了,爱吃龙虾de北堂凌蝶
133,这种剧好无聊,无刃刀9
134,强忍看了8分钟，走人,Cobrak老秦
135,看剧之前先看评论,拾忆Eternal゛
136,刚开头就放弃了,天天这么闲
137,这片看着无趣,涂茶✌
138,你们就这么一拍，我们就这么一看。[捂脸笑],金宝🌿🎐
139,这奔跑的表情太夸张,涂茶✌
140,我靠，15年的戏,我是沙_qq1595
141,实在是看不下去了,喜欢吃苹果de赫连永嘉
142,演员都不错呢,果实👍
143,不管好不好看，瞎看看,~离沐倾城
144,又沈三爷[应援][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙],꧁꫞꯭雂甧最愛꫞꧂
145,一个门口都重兵把守[大拇指][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙],꧁꫞꯭雂甧最愛꫞꧂
146,香港大咖都来了！[捂脸笑],文艺的舒伯特
147,太古老了吧画风,菠萝队长不爱菠萝
148,纯属神剧[捂脸笑],悬疑推理大师
149,真不值得费时间看,暖—心
150,18年的电视剧，他说是今年的[捂脸笑][捂脸笑][捂脸笑],醉了这杯酒
151,神剧，鉴定完毕,JOUGE嘉骏
152,刚开始看第5集没有会员，两天没看第三级开始是要充会员什么鬼,。沉默者
153,剧情和演员颜值都不行,用户1e23840402874
154,有王奎荣的戏我马上就弃，他太能装。,用户5b02b9b2
155,剧情老套，情节可笑，台词低能，演技僵硬,用户2f1ee964001ee
156,看不下去,用户684cc107
157,李修贤也拍碟战了,不知什么名称
158,我挺喜欢安泽豪的。,神奇的力量_qq1145
159,看片头弃剧,用户@e10198e419380
160,好久没有好电视看了。,精诚电器💋
161,看了评论果断弃剧,用户b371e12411800
162,真是不咋样,用户4c8007e40124f
163,拖沓拖沓的很,用户6aaa92e7
164,一剧都看不下去了，不好看,用户91346a27
165,不是N年前的剧就是肥皂剧，cao,用户933825c418c80！
166,等着我,爱摔跤的司寇依凝
167,好看吗,又是东风
168,太假了,天使|之翼
169,神剧,啊咿呀咿
170,不好看,淠右酒徒
171,KT板车牌,D达尔文
172,好看吗,好笑的一天
173,神神剧,舍得坊😄
174,走了,·Mr DHQ. ღ 娜娜
175,太烂,赵汉东
176,呵呵,正在搜索💘
177,看来现在香港电影不好混了，连李修贤都来拍这样的电视剧了。,恐龙（10-30）
178,看三分钟能赚700金币     唉，没办法，像我们这种穷人没钱办VIP只能到处   哎有人懂吗,喜欢吃炸鸡的叱干浩丽
179,自己有钱在手，为什么要给别人，再让别人给钱，自己跑路，大搞笑了[捂脸笑],喜欢吃泡面的申屠文姝
180,车上能装二三十号人，挤不挤,爱吃烤面包de高堂雨文
181,哈哈，李修贤居然不是主演,恐龙（10-30）
182,好不好看，有什么好看的，哪位朋友介绍一下,忍着受益🍒
183,电视剧里的好看旗袍现实中一件也找不到，现在卖的旗袍又俗又丑,用户266ede7
184,邱心志不是新还珠格格里面的皇上吗，第一次演谍战,明月沣
185,我美国哥,liuliuliulou
186,温柔的谎言,慧Zi小姐
187,李伟孔吗,超爱吃火锅の月
188,都解放了不会看吗当然得神了,用户4b2897c0
189,谍战剧也太不严谨了，相当稚气,爱吃铜锣烧的南野弘义
190,这局剧好看吗？谁能告诉我一下呢,尘埃124🎐
191,这部剧像话剧，说话太大声，表演太夸张,爱吃大闸蟹de女娲贝丽
192,从头吵吵，不能安静的演吗,爱吃大闸蟹de女娲贝丽
193,应该不是神剧，但有可能是仙剧,珑品🍵
194,这么豪华家沒电话，监控，骗人吧！军装是国民伪装,我也来080
195,看了你的评论，我果断弃剧,流星雨～～🍓
196,经济不好修哥也混饭吃了,阿云阿田
