,0,1
36,我的父亲年轻时不顾家总是自己在外面吃喝嫖赌，现在老了一身病却是他最轻视的母亲陪伴照顾他，亲戚邻居都说他是个幽默风趣和气的人，只有我们娘仨知道他有多自私脾气有多坏，打小就发誓绝对不找爸爸这样的老公而远嫁千里之外，可是经历了出轨背叛儿女离散还是回到了家乡，虽然太多遗憾可是现在母亲的皱纹舒展多了，说经常能看见我了…………人生就是这样，有得有失，你不可能什么都拥有，也不会什么都没有，珍惜身边人，想对爱你的人好就尽力尽快去做,謝biubiu
37,毁三观的剧，强完美的结局，过程全员作妖，就江意一个正常的还被网友误会好多集挨骂,上天问我还有谁
38,高中时候看的小说，现在具体内容都快忘光了，就记得小说里几个名字，但是还依稀有当时看小说的感觉,笑笑。。单
39,小说顺序西决到东霓到南音上和南音下，有兴趣的可以参考一下噢，这是我初中开始看的小说，满满的回忆，但是我觉得这个剧东霓和陈嫣的选角有点一眼难尽，没有我以前看小说实话的感觉[捂脸笑],peter or 26
40,大结局那个郑成觥是谁的儿子啊？,小烦123z
41,过去高中记忆像我发动了攻击[大哭][大哭][大哭],熳熳先生
42,@快乐阿尔德里咯 来看,🐉long😆
43,希望那些没有看过完整的就不要乱评论，觉得不好看的可以选择离开，没有必要找存在感，,@桃夭1280
44,东霓西决南音北北？？？？啊！我以前看的小说！！！拍成剧了哇,逗逗啊123
45,好看吗？剧情怎么样？,TwpGNO
46,"电脑版爱奇艺会员为啥看不了4K
",栾思谕160127
47,幸好任何的恩情都只有一世的缘分。下辈子我不会再选现在的父母，如果可以，我希望我可以有一对懂得鼓励和支持，不会只是一味的打击和贬低的父母。引以为鉴，不要被这样的原生家庭影响，以后自己要成为一个仁慈，有口德，爱护自己孩子自尊心的家长。 ​,水若冰6
48,开始的时候看评论，都对马伊琍很不友好，年龄的问题！可是越看越好看，全员演技在线！最重要的是正能量满满！普通的家庭，眼译着不普通的故事！马伊琍造型很符合当时的年代！心疼这一家子！但是看见他们就觉得家人是什么！,漂泊与天使的翅膀
49,电视剧龙城第34集太不正常，昭昭死了，他爸爸正在监狱，自己女儿死了，怎么就不能去医院见女儿最后一面呢！很多电视剧都是这么演的，警察压着嫌疑犯去见亲人。,六只猫猫
50,#谈谈原生家庭对你的影响#小时候看见父母经常吵架，便在心里暗暗发誓以后绝对不要过妈妈这样的生活，绝对不要嫁爸爸这样的人。后来，他们分开了，因为看过了他们的婚姻，自己心里产生了婚姻恐惧。因为足够独立，也变得格外敏感。,楠瓜❄️
51,一群老女人演少女，原谅我不能直视，弃剧吧,爱吃火锅de南荣云溪
52,高考完是冬天吗，7月重庆都穿着羽绒服[捂脸笑],懿一🥝
53,高中时就喜欢的小说，被我最喜欢的男演员演了，真好,妮妮吃醋了
54,好好的一部剧给马伊利毁了，只能弃剧。,手中有书 杯中有茶
55,电视剧都是这么演，女人做饭，男人在那喝茶聊天[捂脸笑],莲心纤尘
56,#谈谈原生家庭对你的影响#很幸运，父母给了我一个超有爱的家，有父亲高大身影的学识和出身，有母亲坚强的生命力和亲和力，有姐姐陪伴,龙慕三妞芩施
57,看见这个女生瞬间不能追这个剧了？因为我刚追完我们的日子[捂脸笑][捂脸笑]她是大山的女人，我还没有走出来，相差太大了[捂脸笑][捂脸笑],凯哥没看懂
58,一个人的能力是有限的，只记得对不起和内疚，有意义吗？不是超人没法做所有的事。这西决人物太过于无私，看了好累[流泪],蝴蝶飞飞😆
59,马伊琍的打扮太让人不适了……能不能别再让大姐演小姑娘……太尴尬了,夏虫之冰
